posteam,yardline_100,game_seconds_remaining,qtr,down,ydstogo,play_type,score_differential
ATL,22.0,2423.0,2,4.0,7,field_goal,7.0
NO,35.0,2419.0,2,,0,kickoff,-10.0
NO,65.0,2419.0,2,1.0,10,no_play,-10.0
NO,70.0,2419.0,2,1.0,15,run,-10.0
NO,67.0,2392.0,2,2.0,12,no_play,-10.0
NO,72.0,2371.0,2,2.0,17,pass,-10.0
NO,61.0,2343.0,2,3.0,6,pass,-10.0
NO,42.0,2312.0,2,1.0,10,pass,-10.0
NO,42.0,2307.0,2,2.0,10,pass,-10.0
NO,20.0,2278.0,2,1.0,10,run,-10.0
NO,12.0,2234.0,2,2.0,2,pass,-10.0
NO,16.0,2191.0,2,3.0,6,no_play,-10.0
NO,26.0,2166.0,2,3.0,16,no_play,-10.0
NO,4.0,2161.0,2,1.0,4,run,-10.0
NO,1.0,2119.0,2,2.0,1,run,-10.0
NO,1.0,2078.0,2,3.0,1,run,-10.0
NO,15.0,2071.0,2,,0,extra_point,-4.0
ATL,35.0,2071.0,2,,0,kickoff,3.0
ATL,68.0,2066.0,2,1.0,10,pass,3.0
ATL,75.0,2025.0,2,2.0,17,pass,3.0
ATL,75.0,2020.0,2,3.0,17,pass,3.0
ATL,64.0,1983.0,2,4.0,6,punt,3.0
NO,80.0,1968.0,2,1.0,10,run,-3.0
NO,77.0,1929.0,2,2.0,7,pass,-3.0
NO,74.0,1920.0,2,3.0,4,pass,-3.0
NO,67.0,1900.0,2,1.0,10,pass,-3.0
NO,67.0,1895.0,2,2.0,10,pass,-3.0
NO,63.0,1858.0,2,3.0,6,pass,-3.0
NO,63.0,1853.0,2,4.0,6,punt,-3.0
ATL,82.0,1841.0,2,1.0,10,pass,3.0
ATL,77.0,1833.0,2,2.0,5,pass,3.0
,,1829.0,2,,0,no_play,
ATL,70.0,1829.0,2,1.0,10,run,3.0
,,1823.0,2,,0,no_play,
ATL,68.0,1823.0,2,2.0,8,pass,3.0
ATL,53.0,1809.0,2,1.0,10,qb_spike,3.0
ATL,53.0,1808.0,2,2.0,10,no_play,3.0
ATL,58.0,1808.0,2,2.0,15,pass,3.0
ATL,58.0,1801.0,2,3.0,15,run,3.0
,,1800.0,2,,0,,
NO,35.0,1800.0,3,,0,kickoff,-3.0
NO,60.0,1800.0,3,1.0,10,pass,-3.0
NO,59.0,1760.0,3,2.0,9,pass,-3.0
NO,51.0,1729.0,3,3.0,1,run,-3.0
NO,49.0,1686.0,3,1.0,10,run,-3.0
NO,46.0,1650.0,3,2.0,7,pass,-3.0
NO,52.0,1618.0,3,3.0,13,pass,-3.0
NO,62.0,1576.0,3,4.0,23,punt,-3.0
ATL,74.0,1563.0,3,1.0,10,run,3.0
ATL,71.0,1523.0,3,2.0,7,pass,3.0
ATL,34.0,1482.0,3,1.0,10,run,3.0
ATL,33.0,1443.0,3,2.0,9,pass,3.0
ATL,33.0,1439.0,3,3.0,9,pass,3.0
ATL,33.0,1435.0,3,4.0,9,field_goal,3.0
NO,35.0,1430.0,3,,0,kickoff,-6.0
NO,67.0,1424.0,3,1.0,10,run,-6.0
NO,64.0,1384.0,3,2.0,7,pass,-6.0
NO,49.0,1360.0,3,1.0,10,run,-6.0
NO,49.0,1337.0,3,2.0,10,pass,-6.0
NO,49.0,1334.0,3,3.0,10,pass,-6.0
NO,43.0,1293.0,3,4.0,4,pass,-6.0
NO,29.0,1259.0,3,1.0,10,run,-6.0
NO,27.0,1224.0,3,2.0,8,run,-6.0
NO,23.0,1188.0,3,3.0,4,run,-6.0
NO,22.0,1146.0,3,4.0,3,pass,-6.0
NO,9.0,1117.0,3,1.0,9,pass,-6.0
NO,9.0,1112.0,3,2.0,9,run,-6.0
NO,1.0,1087.0,3,3.0,1,run,-6.0
NO,1.0,1045.0,3,4.0,1,no_play,-6.0
NO,11.0,1039.0,3,4.0,11,field_goal,-6.0
ATL,35.0,1035.0,3,,0,kickoff,3.0
ATL,64.0,1029.0,3,1.0,10,run,3.0
ATL,61.0,994.0,3,2.0,7,pass,3.0
ATL,53.0,951.0,3,1.0,10,pass,3.0
ATL,38.0,912.0,3,1.0,10,run,3.0
ATL,,900.0,3,,0,,3.0
ATL,42.0,900.0,4,2.0,14,pass,3.0
ATL,38.0,857.0,4,3.0,10,pass,3.0
ATL,28.0,817.0,4,1.0,10,run,3.0
ATL,23.0,775.0,4,2.0,5,run,3.0
ATL,24.0,734.0,4,3.0,6,pass,3.0
ATL,18.0,698.0,4,1.0,10,pass,3.0
ATL,18.0,694.0,4,2.0,10,pass,3.0
ATL,19.0,652.0,4,3.0,11,pass,3.0
ATL,19.0,647.0,4,4.0,11,field_goal,3.0
NO,35.0,643.0,4,,0,kickoff,-6.0
NO,75.0,638.0,4,1.0,10,pass,-6.0
NO,75.0,636.0,4,2.0,10,run,-6.0
NO,70.0,597.0,4,3.0,5,pass,-6.0
NO,70.0,593.0,4,4.0,5,punt,-6.0
ATL,76.0,580.0,4,1.0,10,run,6.0
ATL,72.0,535.0,4,2.0,6,pass,6.0
ATL,59.0,491.0,4,1.0,10,pass,6.0
ATL,67.0,449.0,4,2.0,18,run,6.0
ATL,72.0,403.0,4,3.0,23,pass,6.0
ATL,72.0,398.0,4,4.0,23,punt,6.0
NO,75.0,383.0,4,1.0,10,run,-6.0
NO,70.0,343.0,4,2.0,5,run,-6.0
NO,61.0,321.0,4,1.0,10,run,-6.0
NO,52.0,280.0,4,2.0,1,run,-6.0
NO,23.0,248.0,4,1.0,10,run,-6.0
NO,20.0,210.0,4,2.0,7,pass,-6.0
NO,20.0,204.0,4,3.0,7,pass,-6.0
ATL,27.0,194.0,4,1.0,10,run,6.0
,,189.0,4,,0,no_play,
ATL,23.0,189.0,4,2.0,6,run,6.0
,,183.0,4,,0,no_play,
ATL,21.0,183.0,4,3.0,4,run,6.0
,,177.0,4,,0,no_play,
ATL,20.0,177.0,4,4.0,3,field_goal,6.0
NO,35.0,172.0,4,,0,kickoff,-9.0
NO,65.0,172.0,4,1.0,10,pass,-9.0
NO,65.0,169.0,4,2.0,10,run,-9.0
NO,61.0,162.0,4,3.0,6,pass,-9.0
NO,56.0,142.0,4,4.0,1,run,-9.0
NO,54.0,120.0,4,1.0,10,pass,-9.0
NO,28.0,98.0,4,1.0,10,pass,-9.0
NO,16.0,76.0,4,1.0,10,pass,-9.0
NO,15.0,71.0,4,,0,extra_point,-3.0
ATL,35.0,71.0,4,,0,kickoff,2.0
ATL,43.0,70.0,4,1.0,10,qb_kneel,2.0
ATL,44.0,35.0,4,2.0,11,qb_kneel,2.0
ATL,,0.0,4,,0,,2.0
,,3600.0,1,,0,,
BUF,35.0,3600.0,1,,0,kickoff,0.0
BUF,80.0,3600.0,1,1.0,10,run,0.0
BUF,70.0,3556.0,1,1.0,10,run,0.0
BUF,65.0,3521.0,1,2.0,5,pass,0.0
BUF,58.0,3483.0,1,1.0,10,pass,0.0
BUF,54.0,3447.0,1,2.0,6,run,0.0
BUF,50.0,3408.0,1,3.0,2,run,0.0
BUF,47.0,3363.0,1,1.0,10,run,0.0
BUF,30.0,3325.0,1,1.0,10,run,0.0
BUF,21.0,3280.0,1,2.0,1,run,0.0
BUF,21.0,3241.0,1,3.0,1,run,0.0
BUF,17.0,3202.0,1,1.0,10,pass,0.0
BUF,15.0,3197.0,1,,0,extra_point,6.0
NYJ,35.0,3197.0,1,,0,kickoff,-7.0
NYJ,65.0,3197.0,1,1.0,10,run,-7.0
NYJ,60.0,3157.0,1,2.0,5,run,-7.0
NYJ,60.0,3125.0,1,3.0,5,no_play,-7.0
NYJ,65.0,3105.0,1,3.0,10,pass,-7.0
NYJ,65.0,3101.0,1,4.0,10,punt,-7.0
BUF,68.0,3089.0,1,1.0,10,pass,7.0
BUF,42.0,3055.0,1,1.0,10,run,7.0
BUF,39.0,3020.0,1,2.0,7,pass,7.0
BUF,39.0,3014.0,1,3.0,7,pass,7.0
BUF,33.0,2978.0,1,4.0,1,run,7.0
NYJ,67.0,2971.0,1,1.0,10,run,-7.0
NYJ,68.0,2936.0,1,2.0,11,run,-7.0
NYJ,63.0,2895.0,1,3.0,6,pass,-7.0
NYJ,63.0,2891.0,1,4.0,6,punt,-7.0
BUF,84.0,2884.0,1,1.0,10,run,7.0
BUF,79.0,2849.0,1,2.0,5,pass,7.0
BUF,58.0,2807.0,1,1.0,10,pass,7.0
BUF,40.0,2760.0,1,1.0,10,run,7.0
BUF,34.0,2720.0,1,2.0,4,pass,7.0
BUF,,2700.0,1,,0,,7.0
BUF,34.0,2700.0,2,3.0,4,pass,7.0
BUF,34.0,2692.0,2,4.0,4,pass,7.0
BUF,27.0,2651.0,2,1.0,10,pass,7.0
BUF,27.0,2648.0,2,2.0,10,no_play,7.0
BUF,37.0,2617.0,2,2.0,20,pass,7.0
BUF,37.0,2614.0,2,3.0,20,pass,7.0
BUF,11.0,2588.0,2,1.0,10,run,7.0
BUF,7.0,2549.0,2,2.0,6,pass,7.0
BUF,6.0,2508.0,2,3.0,5,run,7.0
BUF,15.0,2503.0,2,,0,extra_point,13.0
NYJ,35.0,2503.0,2,,0,kickoff,-14.0
NYJ,69.0,2498.0,2,1.0,10,pass,-14.0
NYJ,67.0,2464.0,2,2.0,8,run,-14.0
NYJ,62.0,2424.0,2,3.0,3,run,-14.0
NYJ,58.0,2386.0,2,1.0,10,run,-14.0
NYJ,53.0,2357.0,2,2.0,5,run,-14.0
NYJ,50.0,2317.0,2,3.0,2,run,-14.0
NYJ,49.0,2275.0,2,4.0,1,pass,-14.0
BUF,51.0,2271.0,2,1.0,10,pass,14.0
BUF,33.0,2229.0,2,1.0,10,pass,14.0
BUF,11.0,2186.0,2,1.0,10,run,14.0
BUF,8.0,2147.0,2,2.0,7,pass,14.0
BUF,2.0,2104.0,2,3.0,1,pass,14.0
BUF,15.0,2098.0,2,,0,extra_point,20.0
NYJ,35.0,2098.0,2,,0,kickoff,-21.0
NYJ,75.0,2092.0,2,1.0,10,run,-21.0
NYJ,73.0,2054.0,2,2.0,8,pass,-21.0
NYJ,73.0,2051.0,2,3.0,8,run,-21.0
NYJ,66.0,2013.0,2,4.0,1,run,-21.0
NYJ,64.0,1980.0,2,1.0,10,pass,-21.0
NYJ,64.0,1976.0,2,2.0,10,run,-21.0
NYJ,60.0,1937.0,2,3.0,6,pass,-21.0
NYJ,49.0,1920.0,2,1.0,10,pass,-21.0
NYJ,49.0,1914.0,2,2.0,10,run,-21.0
NYJ,45.0,1880.0,2,3.0,6,pass,-21.0
NYJ,37.0,1875.0,2,1.0,10,pass,-21.0
NYJ,44.0,1849.0,2,2.0,17,pass,-21.0
,,1840.0,2,,0,no_play,
NYJ,41.0,1840.0,2,3.0,14,pass,-21.0
NYJ,41.0,1836.0,2,4.0,14,punt,-21.0
BUF,98.0,1825.0,2,1.0,10,run,21.0
,,1819.0,2,,0,no_play,
BUF,95.0,1819.0,2,2.0,7,qb_kneel,21.0
,,1800.0,2,,0,,
NYJ,35.0,1800.0,3,,0,kickoff,-21.0
NYJ,70.0,1793.0,3,1.0,10,pass,-21.0
NYJ,66.0,1756.0,3,2.0,6,run,-21.0
NYJ,65.0,1711.0,3,3.0,5,pass,-21.0
NYJ,61.0,1672.0,3,4.0,1,run,-21.0
BUF,54.0,1669.0,3,1.0,10,run,21.0
BUF,40.0,1625.0,3,1.0,10,run,21.0
BUF,31.0,1581.0,3,2.0,1,run,21.0
BUF,26.0,1540.0,3,1.0,10,run,21.0
BUF,22.0,1501.0,3,2.0,6,pass,21.0
BUF,22.0,1497.0,3,3.0,6,pass,21.0
BUF,13.0,1461.0,3,1.0,10,pass,21.0
,,1425.0,3,,0,no_play,
BUF,1.0,1425.0,3,1.0,1,run,21.0
BUF,2.0,1381.0,3,2.0,2,pass,21.0
BUF,2.0,1377.0,3,3.0,2,pass,21.0
BUF,2.0,1372.0,3,4.0,2,pass,21.0
BUF,2.0,1366.0,3,,0,pass,27.0
NYJ,35.0,1366.0,3,,0,kickoff,-29.0
NYJ,64.0,1357.0,3,1.0,10,no_play,-29.0
NYJ,69.0,1357.0,3,1.0,15,pass,-29.0
NYJ,69.0,1353.0,3,2.0,15,pass,-29.0
NYJ,69.0,1348.0,3,3.0,15,pass,-29.0
NYJ,73.0,1314.0,3,4.0,19,punt,-29.0
BUF,68.0,1303.0,3,1.0,10,pass,29.0
BUF,31.0,1253.0,3,1.0,10,pass,29.0
BUF,21.0,1234.0,3,1.0,10,run,29.0
BUF,14.0,1189.0,3,2.0,3,run,29.0
BUF,10.0,1146.0,3,1.0,10,run,29.0
BUF,4.0,1114.0,3,2.0,4,run,29.0
BUF,2.0,1083.0,3,3.0,2,run,29.0
BUF,1.0,1039.0,3,4.0,1,run,29.0
NYJ,97.0,1034.0,3,1.0,10,run,-29.0
NYJ,98.0,996.0,3,2.0,11,run,-29.0
NYJ,92.0,963.0,3,3.0,5,run,-29.0
NYJ,88.0,915.0,3,4.0,1,no_play,-29.0
NYJ,93.0,905.0,3,4.0,6,punt,-29.0
BUF,,900.0,3,,0,,29.0
BUF,55.0,900.0,4,1.0,10,run,29.0
BUF,32.0,857.0,4,1.0,10,run,29.0
BUF,18.0,814.0,4,1.0,10,run,29.0
BUF,12.0,772.0,4,2.0,4,run,29.0
BUF,6.0,729.0,4,1.0,6,pass,29.0
BUF,2.0,725.0,4,,0,pass,35.0
NYJ,35.0,725.0,4,,0,kickoff,-35.0
NYJ,48.0,716.0,4,1.0,10,pass,-35.0
NYJ,48.0,709.0,4,2.0,10,run,-35.0
NYJ,49.0,670.0,4,3.0,11,pass,-35.0
NYJ,36.0,628.0,4,1.0,10,pass,-35.0
NYJ,36.0,622.0,4,2.0,10,pass,-35.0
NYJ,29.0,586.0,4,3.0,3,pass,-35.0
NYJ,19.0,565.0,4,1.0,10,run,-35.0
NYJ,14.0,526.0,4,2.0,5,run,-35.0
NYJ,9.0,483.0,4,1.0,9,run,-35.0
NYJ,2.0,457.0,4,1.0,2,pass,-35.0
NYJ,2.0,453.0,4,,0,pass,-29.0
BUF,35.0,453.0,4,,0,kickoff,27.0
BUF,77.0,447.0,4,1.0,10,run,27.0
BUF,71.0,405.0,4,2.0,4,run,27.0
BUF,59.0,359.0,4,1.0,10,run,27.0
BUF,59.0,318.0,4,2.0,10,run,27.0
BUF,53.0,272.0,4,3.0,4,pass,27.0
BUF,39.0,264.0,4,1.0,10,run,27.0
BUF,39.0,222.0,4,2.0,10,run,27.0
BUF,32.0,177.0,4,3.0,3,run,27.0
BUF,30.0,132.0,4,4.0,1,run,27.0
BUF,28.0,120.0,4,1.0,10,qb_kneel,27.0
BUF,29.0,78.0,4,2.0,11,qb_kneel,27.0
BUF,30.0,37.0,4,3.0,12,qb_kneel,27.0
BUF,,0.0,4,,0,,27.0
,,3600.0,1,,0,,
SEA,35.0,3600.0,1,,0,kickoff,0.0
SEA,70.0,3600.0,1,1.0,10,pass,0.0
SEA,68.0,3568.0,1,2.0,8,run,0.0
SEA,59.0,3531.0,1,1.0,10,pass,0.0
SEA,39.0,3486.0,1,1.0,10,run,0.0
SEA,33.0,3443.0,1,2.0,4,run,0.0
SEA,33.0,3402.0,1,3.0,4,pass,0.0
SEA,24.0,3360.0,1,1.0,10,run,0.0
SEA,16.0,3322.0,1,2.0,2,run,0.0
SEA,10.0,3281.0,1,1.0,10,no_play,0.0
SEA,1.0,3277.0,1,1.0,1,pass,0.0
SEA,12.0,3236.0,1,2.0,12,run,0.0
,,3189.0,1,,0,no_play,
SEA,8.0,3189.0,1,3.0,8,run,0.0
SEA,4.0,3147.0,1,4.0,4,pass,0.0
SF,95.0,3143.0,1,1.0,10,run,0.0
SF,93.0,3107.0,1,2.0,8,pass,0.0
SF,88.0,3068.0,1,3.0,3,pass,0.0
SF,88.0,3064.0,1,4.0,3,punt,0.0
SEA,35.0,3052.0,1,1.0,10,run,0.0
SEA,32.0,3016.0,1,2.0,7,pass,0.0
SEA,27.0,2977.0,1,3.0,2,run,0.0
SEA,15.0,2969.0,1,,0,extra_point,6.0
SF,35.0,2969.0,1,,0,kickoff,-7.0
SF,65.0,2969.0,1,1.0,10,run,-7.0
SF,63.0,2933.0,1,2.0,8,pass,-7.0
SF,64.0,2895.0,1,3.0,9,pass,-7.0
SF,57.0,2853.0,1,4.0,2,punt,-7.0
SEA,82.0,2846.0,1,1.0,10,run,7.0
SEA,62.0,2807.0,1,1.0,10,run,7.0
SEA,61.0,2767.0,1,2.0,9,pass,7.0
SEA,49.0,2729.0,1,1.0,10,run,7.0
SEA,49.0,2701.0,1,2.0,10,no_play,7.0
SEA,,2700.0,1,,0,,7.0
SEA,54.0,2700.0,2,2.0,15,pass,7.0
SEA,37.0,2688.0,2,1.0,10,run,7.0
SEA,26.0,2646.0,2,1.0,10,pass,7.0
SEA,26.0,2638.0,2,2.0,10,run,7.0
SEA,30.0,2594.0,2,3.0,14,pass,7.0
SEA,29.0,2552.0,2,4.0,13,field_goal,7.0
SF,63.0,2548.0,2,1.0,10,pass,-7.0
SF,57.0,2507.0,2,2.0,4,pass,-7.0
SF,48.0,2471.0,2,1.0,10,pass,-7.0
SF,49.0,2432.0,2,2.0,11,pass,-7.0
SF,49.0,2427.0,2,3.0,11,run,-7.0
,,2381.0,2,,0,no_play,
SF,39.0,2381.0,2,4.0,1,pass,-7.0
SEA,60.0,2375.0,2,1.0,10,pass,7.0
SEA,42.0,2332.0,2,1.0,10,run,7.0
SEA,40.0,2292.0,2,2.0,8,run,7.0
SEA,36.0,2251.0,2,3.0,4,run,7.0
SEA,31.0,2223.0,2,1.0,10,run,7.0
SEA,25.0,2186.0,2,2.0,4,run,7.0
SEA,32.0,2167.0,2,2.0,11,pass,7.0
SEA,27.0,2128.0,2,3.0,6,pass,7.0
SEA,27.0,2123.0,2,4.0,6,field_goal,7.0
SF,35.0,2119.0,2,,0,kickoff,-10.0
SF,60.0,2119.0,2,1.0,10,pass,-10.0
SF,66.0,2078.0,2,2.0,16,pass,-10.0
SF,61.0,2040.0,2,3.0,11,pass,-10.0
SF,48.0,2003.0,2,1.0,10,run,-10.0
SF,42.0,1962.0,2,2.0,4,pass,-10.0
SF,37.0,1920.0,2,1.0,10,run,-10.0
SF,34.0,1885.0,2,2.0,7,pass,-10.0
SF,30.0,1877.0,2,3.0,3,pass,-10.0
,,1870.0,2,,0,no_play,
SF,30.0,1870.0,2,4.0,3,field_goal,-10.0
SEA,35.0,1866.0,2,,0,kickoff,7.0
SEA,65.0,1860.0,2,1.0,10,pass,7.0
SEA,71.0,1824.0,2,2.0,16,pass,7.0
,,1800.0,2,,0,,
SF,35.0,1800.0,3,,0,kickoff,-7.0
SF,88.0,1795.0,3,1.0,10,run,-7.0
SF,83.0,1760.0,3,2.0,5,run,-7.0
SF,82.0,1724.0,3,3.0,4,pass,-7.0
SF,69.0,1685.0,3,1.0,10,pass,-7.0
SF,62.0,1649.0,3,2.0,3,pass,-7.0
SF,58.0,1611.0,3,1.0,10,run,-7.0
SF,55.0,1568.0,3,2.0,7,pass,-7.0
SF,61.0,1526.0,3,3.0,13,pass,-7.0
SF,61.0,1521.0,3,4.0,13,punt,-7.0
SEA,63.0,1507.0,3,1.0,10,pass,7.0
SEA,61.0,1465.0,3,2.0,8,pass,7.0
SEA,48.0,1427.0,3,1.0,10,run,7.0
SEA,40.0,1384.0,3,2.0,2,run,7.0
SEA,40.0,1356.0,3,3.0,2,run,7.0
SEA,45.0,1314.0,3,4.0,7,punt,7.0
SF,91.0,1307.0,3,1.0,10,run,-7.0
SF,88.0,1266.0,3,2.0,7,pass,-7.0
SF,83.0,1222.0,3,3.0,2,pass,-7.0
SF,82.0,1177.0,3,4.0,1,punt,-7.0
SEA,68.0,1171.0,3,1.0,10,run,7.0
SEA,75.0,1132.0,3,2.0,17,pass,7.0
SEA,75.0,1128.0,3,3.0,17,run,7.0
SEA,56.0,1085.0,3,1.0,10,pass,7.0
SEA,37.0,1043.0,3,1.0,10,pass,7.0
SEA,25.0,1000.0,3,1.0,10,pass,7.0
SEA,25.0,996.0,3,2.0,10,run,7.0
SEA,24.0,953.0,3,3.0,9,no_play,7.0
SEA,17.0,951.0,3,1.0,10,run,7.0
SEA,19.0,914.0,3,2.0,12,pass,7.0
SEA,,900.0,3,,0,,7.0
SEA,14.0,900.0,4,3.0,7,pass,7.0
SEA,13.0,858.0,4,4.0,6,field_goal,7.0
SF,35.0,855.0,4,,0,kickoff,-10.0
SF,70.0,849.0,4,1.0,10,pass,-10.0
SF,50.0,815.0,4,1.0,10,run,-10.0
SF,39.0,776.0,4,1.0,10,run,-10.0
SF,35.0,739.0,4,2.0,6,pass,-10.0
SF,25.0,698.0,4,1.0,10,pass,-10.0
SF,9.0,665.0,4,1.0,9,run,-10.0
SF,6.0,627.0,4,2.0,6,pass,-10.0
SEA,97.0,621.0,4,1.0,10,run,10.0
SEA,96.0,581.0,4,2.0,9,pass,10.0
SEA,83.0,546.0,4,1.0,10,run,10.0
SEA,81.0,506.0,4,2.0,8,run,10.0
SEA,75.0,455.0,4,3.0,2,pass,10.0
SEA,70.0,431.0,4,1.0,10,run,10.0
SEA,59.0,391.0,4,1.0,10,run,10.0
SEA,48.0,349.0,4,1.0,10,pass,10.0
SEA,42.0,311.0,4,2.0,4,run,10.0
SEA,36.0,269.0,4,1.0,10,pass,10.0
SEA,36.0,263.0,4,2.0,10,run,10.0
,,252.0,4,,0,no_play,
SEA,36.0,252.0,4,3.0,10,pass,10.0
,,242.0,4,,0,no_play,
SEA,12.0,242.0,4,1.0,10,run,10.0
,,237.0,4,,0,no_play,
SEA,9.0,237.0,4,2.0,7,run,10.0
SEA,6.0,192.0,4,3.0,4,run,10.0
SEA,3.0,144.0,4,4.0,1,no_play,10.0
SEA,8.0,144.0,4,4.0,6,field_goal,10.0
SF,80.0,140.0,4,1.0,10,pass,-10.0
SF,80.0,136.0,4,2.0,10,pass,-10.0
SF,76.0,120.0,4,3.0,6,pass,-10.0
SF,76.0,115.0,4,4.0,6,pass,-10.0
SEA,24.0,111.0,4,1.0,10,qb_kneel,10.0
SEA,25.0,72.0,4,2.0,11,qb_kneel,10.0
SEA,25.0,40.0,4,3.0,11,qb_kneel,10.0
SEA,,0.0,4,,0,,10.0
,,3600.0,1,,0,,
JAX,35.0,3600.0,1,,0,kickoff,0.0
JAX,69.0,3595.0,1,1.0,10,pass,0.0
JAX,77.0,3556.0,1,2.0,18,no_play,0.0
JAX,87.0,3529.0,1,2.0,28,pass,0.0
JAX,87.0,3526.0,1,3.0,28,pass,0.0
JAX,87.0,3520.0,1,4.0,28,punt,0.0
TEN,58.0,3511.0,1,1.0,10,pass,0.0
TEN,57.0,3472.0,1,2.0,9,run,0.0
TEN,53.0,3429.0,1,3.0,5,no_play,0.0
TEN,58.0,3406.0,1,3.0,10,pass,0.0
TEN,19.0,3358.0,1,1.0,10,pass,0.0
TEN,7.0,3316.0,1,1.0,7,run,0.0
TEN,15.0,3309.0,1,,0,extra_point,6.0
JAX,35.0,3309.0,1,,0,kickoff,-7.0
JAX,67.0,3303.0,1,1.0,10,run,-7.0
JAX,65.0,3274.0,1,2.0,8,pass,-7.0
JAX,43.0,3241.0,1,1.0,10,pass,-7.0
JAX,39.0,3202.0,1,2.0,6,pass,-7.0
JAX,33.0,3153.0,1,1.0,10,run,-7.0
JAX,33.0,3112.0,1,2.0,10,pass,-7.0
JAX,28.0,3072.0,1,3.0,5,no_play,-7.0
JAX,23.0,3068.0,1,1.0,10,pass,-7.0
JAX,15.0,3062.0,1,,0,extra_point,-1.0
TEN,35.0,3062.0,1,,0,kickoff,0.0
TEN,76.0,3054.0,1,1.0,10,run,0.0
TEN,74.0,3019.0,1,2.0,8,pass,0.0
TEN,65.0,2978.0,1,1.0,10,pass,0.0
TEN,65.0,2973.0,1,2.0,10,run,0.0
TEN,61.0,2930.0,1,3.0,6,pass,0.0
TEN,61.0,2895.0,1,4.0,6,punt,0.0
JAX,80.0,2886.0,1,1.0,10,run,0.0
JAX,74.0,2851.0,1,2.0,4,pass,0.0
JAX,74.0,2848.0,1,3.0,4,pass,0.0
JAX,82.0,2807.0,1,4.0,12,punt,0.0
TEN,69.0,2796.0,1,1.0,10,run,0.0
TEN,66.0,2751.0,1,2.0,7,run,0.0
TEN,63.0,2705.0,1,3.0,4,pass,0.0
TEN,,2700.0,1,,0,,0.0
TEN,63.0,2700.0,2,4.0,4,punt,0.0
JAX,82.0,2692.0,2,1.0,10,pass,0.0
JAX,71.0,2650.0,2,1.0,10,pass,0.0
JAX,67.0,2610.0,2,2.0,6,pass,0.0
JAX,56.0,2562.0,2,1.0,10,pass,0.0
JAX,39.0,2517.0,2,1.0,10,no_play,0.0
JAX,7.0,2510.0,2,1.0,7,pass,0.0
JAX,15.0,2507.0,2,,0,extra_point,6.0
TEN,35.0,2507.0,2,,0,kickoff,-7.0
TEN,65.0,2507.0,2,1.0,10,pass,-7.0
TEN,59.0,2468.0,2,2.0,4,pass,-7.0
TEN,58.0,2424.0,2,3.0,3,pass,-7.0
,,2380.0,2,,0,no_play,
TEN,37.0,2380.0,2,1.0,10,no_play,-7.0
TEN,47.0,2351.0,2,1.0,20,pass,-7.0
TEN,47.0,2344.0,2,2.0,20,run,-7.0
TEN,45.0,2300.0,2,3.0,18,pass,-7.0
JAX,15.0,2287.0,2,,0,extra_point,13.0
TEN,35.0,2287.0,2,,0,kickoff,-14.0
TEN,65.0,2287.0,2,1.0,10,pass,-14.0
TEN,65.0,2282.0,2,2.0,10,run,-14.0
TEN,63.0,2234.0,2,3.0,8,pass,-14.0
TEN,63.0,2230.0,2,4.0,8,punt,-14.0
JAX,86.0,2222.0,2,1.0,10,run,14.0
JAX,88.0,2188.0,2,2.0,12,pass,14.0
JAX,59.0,2150.0,2,1.0,10,pass,14.0
JAX,50.0,2109.0,2,2.0,1,run,14.0
JAX,38.0,2063.0,2,1.0,10,pass,14.0
JAX,30.0,2034.0,2,2.0,2,pass,14.0
JAX,14.0,1985.0,2,1.0,10,pass,14.0
JAX,10.0,1942.0,2,2.0,6,run,14.0
JAX,5.0,1920.0,2,3.0,1,pass,14.0
JAX,15.0,1916.0,2,,0,extra_point,20.0
TEN,35.0,1916.0,2,,0,kickoff,-21.0
TEN,65.0,1916.0,2,1.0,10,run,-21.0
TEN,56.0,1883.0,2,2.0,1,run,-21.0
TEN,53.0,1851.0,2,1.0,10,pass,-21.0
TEN,53.0,1847.0,2,2.0,10,pass,-21.0
TEN,52.0,1816.0,2,3.0,9,pass,-21.0
,,1809.0,2,,0,no_play,
TEN,51.0,1809.0,2,4.0,8,pass,-21.0
,,1803.0,2,,0,no_play,
JAX,49.0,1803.0,2,1.0,10,field_goal,21.0
,,1800.0,2,,0,,
TEN,35.0,1800.0,3,,0,kickoff,-24.0
TEN,65.0,1800.0,3,1.0,10,run,-24.0
TEN,66.0,1754.0,3,2.0,11,pass,-24.0
TEN,66.0,1747.0,3,3.0,11,pass,-24.0
TEN,72.0,1710.0,3,4.0,17,punt,-24.0
JAX,79.0,1703.0,3,1.0,10,pass,24.0
JAX,69.0,1673.0,3,1.0,10,run,24.0
JAX,65.0,1633.0,3,2.0,6,pass,24.0
JAX,65.0,1627.0,3,3.0,6,run,24.0
JAX,55.0,1585.0,3,1.0,10,run,24.0
JAX,55.0,1554.0,3,2.0,10,pass,24.0
JAX,41.0,1513.0,3,1.0,10,run,24.0
JAX,43.0,1480.0,3,2.0,12,pass,24.0
JAX,43.0,1474.0,3,3.0,12,no_play,24.0
JAX,48.0,1474.0,3,3.0,17,pass,24.0
JAX,48.0,1468.0,3,4.0,17,punt,24.0
TEN,85.0,1461.0,3,1.0,10,run,-24.0
TEN,82.0,1416.0,3,2.0,7,pass,-24.0
TEN,81.0,1370.0,3,3.0,6,pass,-24.0
